exposure_id,borrower_id,connected_group_id,reporting_date,segment,product_type,borrower_type,is_individual,is_sme,managed_as_retail,retail_transactor,annual_revenue,group_total_assets,exposure_class_raw,sector,geography,currency,external_rating,internal_grade,pd_1y,origination_date,contractual_maturity_years,outstanding_balance,credit_limit,undrawn_amount,revolving_flag,commitment_type,unconditionally_cancellable_flag,accrued_interest,collateral_type,collateral_value,property_value_at_origination,property_value_current,property_cashflow_dependent,regulatory_real_estate_eligible,senior_lien_amount,guarantee_value,guarantor_type,guarantor_rating,dpd,default_flag
EXP-0017666,BOR-0017666,GRP-0017666,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,South,INR,B,B,0.05873323606015224,2017-07-17,0.475186310113512,169966.475707628,169966.475707628,0.0,False,no_commitment,False,274.01622946175263,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0017689,BOR-0017689,GRP-0017689,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,South,INR,BBB,BBB,0.0034784802233134883,2019-12-04,3.037698777887346,191532.55205108554,191532.55205108554,0.0,False,no_commitment,False,2156.2064355154866,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,30,0
EXP-0017696,BOR-0017696,GRP-0017696,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,North,INR,A,A,0.0012116524507741616,2020-10-29,3.00594973403318,825555.959669667,825555.959669667,0.0,False,no_commitment,False,3044.483012709999,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,5,0
EXP-0017743,BOR-0017743,GRP-0017743,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,West,INR,BB,BB,0.017912088416715596,2023-05-17,3.3659914827283877,618029.7942270108,618029.7942270108,0.0,False,no_commitment,False,380.1232142043609,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0017747,BOR-0017747,GRP-0017747,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,West,INR,CCC,CCC,0.1965827944640942,2016-09-20,1.3221895677156577,712028.6462185797,712028.6462185797,0.0,False,no_commitment,False,2625.5097737399406,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,15,0
EXP-0017896,BOR-0017896,GRP-0017896,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,South,INR,BBB,BBB,0.004149949547476722,2019-03-09,3.845264137736449,323302.80481131293,323302.80481131293,0.0,False,no_commitment,False,2953.388644696635,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,30,0
EXP-0017939,BOR-0017939,GRP-0017939,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,West,INR,BBB,BBB,0.0029291589633258625,2019-02-07,0.7196115575315515,530468.4066581394,530468.4066581394,0.0,False,no_commitment,False,1344.7759465390486,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0017965,BOR-0017965,GRP-0017965,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,South,INR,BBB,BBB,0.003604575977136553,2024-09-08,1.4391058241435468,1049090.226012034,1049090.226012034,0.0,False,no_commitment,False,2580.5459531834563,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0018133,BOR-0018133,GRP-0018133,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,Central,INR,BB,BB,0.015957816302747913,2023-05-17,1.0728594287681485,342590.88293709967,342590.88293709967,0.0,False,no_commitment,False,2106.112007743962,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0018205,BOR-0018205,GRP-0018205,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,North,INR,BBB,BBB,0.0036792379680004633,2020-01-03,2.637449666064667,309945.89230655716,309945.89230655716,0.0,False,no_commitment,False,504.1815348512322,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,5,0
EXP-0018372,BOR-0018372,GRP-0018372,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,West,INR,A,A,0.0019566173676692183,2016-08-21,9.839633203353886,368339.41109783197,368339.41109783197,0.0,False,no_commitment,False,2817.2078355693484,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,60,0
EXP-0018402,BOR-0018402,GRP-0018402,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,East,INR,A,A,0.0017604962664788328,2020-09-29,0.871804813099654,230337.26164509187,230337.26164509187,0.0,False,no_commitment,False,2597.373859093104,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,60,0
EXP-0018526,BOR-0018526,GRP-0018526,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,East,INR,CCC,CCC,0.14835630077631817,2018-07-12,0.6455293967742657,262184.64514638105,262184.64514638105,0.0,False,no_commitment,False,423.8310249500818,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,350,1
EXP-0018535,BOR-0018535,GRP-0018535,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,West,INR,CCC,CCC,0.18028220080116195,2020-06-01,0.25,264664.49165880657,264664.49165880657,0.0,False,no_commitment,False,3004.4773612969448,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,266,1
EXP-0018702,BOR-0018702,GRP-0018702,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,East,INR,BB,BB,0.013448991052121556,2024-07-10,10.68063659034968,741688.0312921137,741688.0312921137,0.0,False,no_commitment,False,5315.540826617982,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0018741,BOR-0018741,GRP-0018741,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,West,INR,BBB,BBB,0.006335963596227186,2020-07-31,3.4258584436688913,191580.89122293136,191580.89122293136,0.0,False,no_commitment,False,1691.115609549064,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,5,0
EXP-0018794,BOR-0018794,GRP-0018794,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,West,INR,BBB,BBB,0.0046204381686487895,2021-09-24,2.5019188054495194,392700.7247977334,392700.7247977334,0.0,False,no_commitment,False,2527.6161769998143,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,5,0
EXP-0018842,BOR-0018842,GRP-0018842,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,North,INR,BBB,BBB,0.004575842677191595,2026-01-01,0.8328330321188314,980731.9506081456,980731.9506081456,0.0,False,no_commitment,False,7109.589828581236,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,30,0
EXP-0019008,BOR-0019008,GRP-0019008,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,West,INR,BBB,BBB,0.003129261008083861,2016-08-21,2.1168279306704596,1906131.5733130653,1906131.5733130653,0.0,False,no_commitment,False,20064.314855141667,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,5,0
EXP-0019031,BOR-0019031,GRP-0019031,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,Central,INR,BBB,BBB,0.004288358391168051,2019-02-07,1.1142951908780436,1405025.2048529983,1405025.2048529983,0.0,False,no_commitment,False,1403.5112289864066,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,5,0
EXP-0019052,BOR-0019052,GRP-0019052,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,South,INR,BB,BB,0.0184504162667739,2025-06-05,2.693756820945757,466000.18952896853,466000.18952896853,0.0,False,no_commitment,False,4633.752230395044,none,0.0,0.0,0.0,False,False,0.0,364161.36446855677,eligible_bank,AA,0,0
EXP-0019080,BOR-0019080,GRP-0019080,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,West,INR,BB,BB,0.01772445592093576,2025-06-05,2.6513237265492124,1459931.0759028923,1459931.0759028923,0.0,False,no_commitment,False,8572.223730028754,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0019105,BOR-0019105,GRP-0019105,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,West,INR,A,A,0.0019164010025161816,2020-08-30,1.2204171905884835,293673.59825982165,293673.59825982165,0.0,False,no_commitment,False,3229.3602325219526,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,30,0
EXP-0019139,BOR-0019139,GRP-0019139,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,South,INR,B,B,0.07413009329273296,2021-03-28,3.40556753034997,1138789.8022672052,1138789.8022672052,0.0,False,no_commitment,False,867.1718212939595,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0019194,BOR-0019194,GRP-0019194,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,South,INR,BBB,BBB,0.004441191474310522,2022-06-21,1.5908848151424564,335451.2806581098,335451.2806581098,0.0,False,no_commitment,False,1626.1639038733224,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0019201,BOR-0019201,GRP-0019201,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,West,INR,BB,BB,0.01309563511048209,2020-03-03,4.319102878346801,1595427.825723978,1595427.825723978,0.0,False,no_commitment,False,15739.048991109206,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,5,0
EXP-0019309,BOR-0019309,GRP-0019309,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,Central,INR,BBB,BBB,0.003951548996154881,2019-02-07,1.7584614009051414,1051792.0682041286,1051792.0682041286,0.0,False,no_commitment,False,8866.12810942027,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0019315,BOR-0019315,GRP-0019315,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,West,INR,BBB,BBB,0.0051068576333416545,2021-09-24,2.1632465233754656,404469.5779982,404469.5779982,0.0,False,no_commitment,False,2963.0388879240477,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,5,0
EXP-0019358,BOR-0019358,GRP-0019358,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,East,INR,A,A,0.0013116315961159701,2016-08-21,3.803014368951389,952416.2675520519,952416.2675520519,0.0,False,no_commitment,False,11234.542288666476,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0019363,BOR-0019363,GRP-0019363,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,South,INR,BB,BB,0.018356868735823637,2025-07-05,1.6589379791650192,253678.33571618,253678.33571618,0.0,False,no_commitment,False,25.24768467913885,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,15,0
EXP-0019369,BOR-0019369,GRP-0019369,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,South,INR,BB,BB,0.012578062448018087,2019-05-08,0.8500934572456458,482046.4953033383,482046.4953033383,0.0,False,no_commitment,False,3827.017892875424,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,5,0
EXP-0019459,BOR-0019459,GRP-0019459,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,Central,INR,BB,BB,0.017580513265944585,2020-03-03,4.358078111879733,641168.3110332745,641168.3110332745,0.0,False,no_commitment,False,47.06300123070897,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0019516,BOR-0019516,GRP-0019516,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,Central,INR,BBB,BBB,0.005213116833244258,2018-02-12,2.233078174368114,714790.5344912094,714790.5344912094,0.0,False,no_commitment,False,4382.3235850132805,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,5,0
EXP-0019594,BOR-0019594,GRP-0019594,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,East,INR,BB,BB,0.014745286801468197,2016-10-20,1.7057141109943088,683594.7760992901,683594.7760992901,0.0,False,no_commitment,False,2911.6267921025287,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0019595,BOR-0019595,GRP-0019595,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,Central,INR,B,B,0.06754579553029454,2022-07-21,3.748935849074766,669954.3413417344,669954.3413417344,0.0,False,no_commitment,False,5771.3404622260805,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,60,0
EXP-0019603,BOR-0019603,GRP-0019603,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,North,INR,BBB,BBB,0.0036628831213537686,2022-04-22,0.6935147042892128,141174.1854792976,141174.1854792976,0.0,False,no_commitment,False,1254.4612548144135,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,30,0
EXP-0019639,BOR-0019639,GRP-0019639,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,South,INR,BBB,BBB,0.004390586813929617,2017-10-15,4.445117783228912,1535836.7653377221,1535836.7653377221,0.0,False,no_commitment,False,7069.831504836093,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,5,0
EXP-0019692,BOR-0019692,GRP-0019692,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,West,INR,BB,BB,0.0206700084077825,2024-03-12,2.0366686611523104,776425.8391425279,776425.8391425279,0.0,False,no_commitment,False,1805.3614368202984,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,5,0
EXP-0019694,BOR-0019694,GRP-0019694,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,South,INR,BB,BB,0.011955029154982222,2022-11-18,1.5275172491063125,1064802.527845014,1064802.527845014,0.0,False,no_commitment,False,714.286314495192,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,5,0
EXP-0020041,BOR-0020041,GRP-0020041,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,West,INR,BB,BB,0.01701786655687879,2020-08-30,2.17735243643126,1234981.7830496682,1234981.7830496682,0.0,False,no_commitment,False,8241.870955316308,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0020081,BOR-0020081,GRP-0020081,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,North,INR,BBB,BBB,0.004280510351974991,2024-09-08,4.284343284688152,968122.9808821363,968122.9808821363,0.0,False,no_commitment,False,8700.955427677405,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,30,0
EXP-0020296,BOR-0020296,GRP-0020296,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,North,INR,BBB,BBB,0.0028817168737113284,2020-04-02,2.8766097808461457,1566868.7816271205,1566868.7816271205,0.0,False,no_commitment,False,16088.189399770092,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0020453,BOR-0020453,GRP-0020453,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,South,INR,B,B,0.059262777628176104,2023-04-17,6.556936679118918,801960.4958586758,801960.4958586758,0.0,False,no_commitment,False,3786.9947639275233,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0020640,BOR-0020640,GRP-0020640,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,West,INR,B,B,0.05413748509407708,2024-05-11,3.3913912508205204,677374.4152790577,677374.4152790577,0.0,False,no_commitment,False,1793.086329100588,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,5,0
EXP-0020672,BOR-0020672,GRP-0020672,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,North,INR,BBB,BBB,0.005493791215840176,2017-07-17,0.25,468064.46138144593,468064.46138144593,0.0,False,no_commitment,False,4843.254522380683,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,15,0
EXP-0020726,BOR-0020726,GRP-0020726,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,West,INR,BB,BB,0.01388866036671033,2024-05-11,3.302401024354239,739988.870017416,739988.870017416,0.0,False,no_commitment,False,4225.519568123477,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,5,0
EXP-0020748,BOR-0020748,GRP-0020748,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,South,INR,BB,BB,0.01496330527516364,2018-07-12,5.191741362621596,321903.5595522549,321903.5595522549,0.0,False,no_commitment,False,2564.8171869547464,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,60,0
EXP-0020776,BOR-0020776,GRP-0020776,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,South,INR,BB,BB,0.015605171974201842,2019-08-06,7.330730611502521,153810.921542768,153810.921542768,0.0,False,no_commitment,False,623.3037044875015,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,15,0
EXP-0020806,BOR-0020806,GRP-0020806,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,North,INR,BB,BB,0.015606740494934209,2020-04-02,3.5454686666623423,337004.2860649137,337004.2860649137,0.0,False,no_commitment,False,2332.1947200305817,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,5,0
EXP-0020818,BOR-0020818,GRP-0020818,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,East,INR,BBB,BBB,0.003442622654435052,2024-02-11,3.7469463531295117,752099.2836397102,752099.2836397102,0.0,False,no_commitment,False,1420.1874758855736,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0020836,BOR-0020836,GRP-0020836,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,South,INR,B,B,0.036627538628612205,2023-07-16,1.0680490737233888,334583.88227217994,334583.88227217994,0.0,False,no_commitment,False,3520.67101108106,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,60,0
EXP-0020837,BOR-0020837,GRP-0020837,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,West,INR,BBB,BBB,0.004486708701394585,2022-05-22,0.6329171850513999,376936.0995562991,376936.0995562991,0.0,False,no_commitment,False,4377.229791620776,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,15,0
EXP-0020863,BOR-0020863,GRP-0020863,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,West,INR,BBB,BBB,0.0026812058804566302,2018-07-12,0.9561101099192528,491931.63315358566,491931.63315358566,0.0,False,no_commitment,False,4984.324855996598,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0020949,BOR-0020949,GRP-0020949,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,Central,INR,BB,BB,0.016240608485906905,2025-05-06,0.25,546625.8388610212,546625.8388610212,0.0,False,no_commitment,False,1666.5369254104053,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0020996,BOR-0020996,GRP-0020996,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,East,INR,B,B,0.04695877230491188,2019-04-08,1.653564532359355,1723511.9924842701,1723511.9924842701,0.0,False,no_commitment,False,4553.296348420093,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,30,0
EXP-0020997,BOR-0020997,GRP-0020997,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,Central,INR,A,A,0.0019268584085906412,2024-09-08,1.9372767070322383,286966.44018400507,286966.44018400507,0.0,False,no_commitment,False,85.1238171509803,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,60,0
EXP-0021018,BOR-0021018,GRP-0021018,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,South,INR,BBB,BBB,0.0038539994480839973,2018-07-12,2.198257640585296,391057.5332838699,391057.5332838699,0.0,False,no_commitment,False,3418.390669129762,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,60,0
EXP-0021137,BOR-0021137,GRP-0021137,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,South,INR,B,B,0.0613771273073504,2022-03-23,2.0908145591440213,380768.4440747128,380768.4440747128,0.0,False,no_commitment,False,3313.8792654148747,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0021180,BOR-0021180,GRP-0021180,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,Central,INR,BBB,BBB,0.004160430606727077,2018-04-13,2.67653101917276,1960820.7288067427,1960820.7288067427,0.0,False,no_commitment,False,23196.019774694014,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,15,0
EXP-0021301,BOR-0021301,GRP-0021301,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,South,INR,BBB,BBB,0.0032198914456482864,2024-07-10,2.257768162402693,1191392.2020812556,1191392.2020812556,0.0,False,no_commitment,False,10548.693177846113,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,60,0
EXP-0021306,BOR-0021306,GRP-0021306,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,West,INR,BBB,BBB,0.004085750435655718,2023-11-13,1.6640815144571224,1122946.9875831648,1122946.9875831648,0.0,False,no_commitment,False,3076.6182528468776,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0021386,BOR-0021386,GRP-0021386,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,West,INR,BB,BB,0.011387088531323598,2023-05-17,1.6841480152153885,1980492.7232862401,1980492.7232862401,0.0,False,no_commitment,False,6292.1786089251245,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0021409,BOR-0021409,GRP-0021409,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,East,INR,BB,BB,0.014504237805822835,2021-12-23,0.7860403119782838,756049.3297546534,756049.3297546534,0.0,False,no_commitment,False,5206.511517320326,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,15,0
EXP-0021511,BOR-0021511,GRP-0021511,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,West,INR,CCC,CCC,0.1584243522190679,2024-11-07,3.5739153094120324,720946.9010169025,720946.9010169025,0.0,False,no_commitment,False,4857.040100072798,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,113,1
EXP-0021524,BOR-0021524,GRP-0021524,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,West,INR,BBB,BBB,0.00341055664626833,2024-10-08,2.4760076948622896,882687.4854255322,882687.4854255322,0.0,False,no_commitment,False,8351.445700710721,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0021595,BOR-0021595,GRP-0021595,2026-06-30,personal_loan,personal_loan,individual,True,False,True,False,0.0,0.0,personal_loan,Households,South,INR,B,B,0.05808931778085494,2022-04-22,2.5361793763497795,1280492.819216605,1280492.819216605,0.0,False,no_commitment,False,12452.737990316768,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,5,0
EXP-0012601,BOR-0012601,GRP-0012601,2026-06-30,sme,sme_revolver,sme,False,True,False,False,2057940516.322219,3008128100.7112913,sme,Financial Services,South,INR,B,B,0.04642756939980814,2019-07-07,0.9911972498782428,51391874.739930935,154145993.41228962,102754118.67235869,True,other_commitment,False,575276.6084431486,commercial_property,49851651.936215155,46256611.6189225,49851651.936215155,False,False,0.0,0.0,none,UNRATED,60,0
EXP-0012740,BOR-0012670,GRP-0012670,2026-06-30,sme,sme_revolver,sme,False,True,False,False,741545745.950491,886501337.5553871,sme,Construction,East,INR,A,A,0.0013042310977376967,2025-06-05,4.835319765768118,14313238.831761904,20029855.926290017,5716617.094528113,True,other_commitment,False,88748.35150781217,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,60,0
EXP-0012894,BOR-0012747,GRP-0012747,2026-06-30,sme,sme_revolver,sme,False,True,False,False,2558740682.494675,1655119876.7453263,sme,Textiles,South,INR,B,B,0.054312407346557345,2018-12-09,2.1197532782293322,28441184.454979934,33182125.727215208,4740941.272235274,True,other_commitment,False,130891.12878038967,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,30,0
EXP-0012908,BOR-0012754,GRP-0012754,2026-06-30,sme,sme_revolver,sme,False,True,False,False,472916031.3735859,286713493.2880302,sme,Metals,East,INR,BBB,BBB,0.003954535076840321,2024-09-08,0.25,38204037.68171997,49169633.38025883,10965595.698538855,True,other_commitment,False,151138.7560997658,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,60,0
EXP-0012984,BOR-0012792,GRP-0012792,2026-06-30,sme,sme_revolver,sme,False,True,False,False,340567109.1182456,318683341.71135193,sme,Textiles,South,INR,AA,AA,0.0006054498943359755,2022-10-19,2.670693880978812,22314727.546343442,46185614.175815314,23870886.629471872,True,other_commitment,False,143595.9741752472,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,5,0
EXP-0013015,BOR-0012808,GRP-0012808,2026-06-30,sme,sme_revolver,sme,False,True,False,False,871110345.580189,644074424.9815162,sme,Real Estate,South,INR,A,A,0.0012438701521791874,2023-07-16,2.593344889348842,37974628.75804217,54090507.17575314,16115878.417710967,True,other_commitment,False,50809.682834561114,commercial_property,38238132.224544466,39869839.17771376,38238132.224544466,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0013052,BOR-0012826,GRP-0012826,2026-06-30,sme,sme_revolver,sme,False,True,False,False,5293228277.086134,4321408147.604787,sme,Real Estate,North,INR,BB,BB,0.013569702905124425,2019-12-04,5.371876707346793,36788647.92076514,61961282.94805947,25172635.02729433,True,other_commitment,False,349084.6606250406,commercial_property,15748485.713773856,14245135.470292978,15748485.713773856,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0013064,BOR-0012832,GRP-0012832,2026-06-30,sme,sme_revolver,sme,False,True,False,False,461957857.9516194,348387076.79848003,sme,Consumer,West,INR,B,B,0.06991658433726612,2019-08-06,4.98146873238774,75361350.6847507,119772292.44345927,44410941.75870857,True,other_commitment,False,861155.8707081808,commercial_property,37294588.81434037,39737488.001638636,37294588.81434037,False,False,0.0,0.0,none,UNRATED,0,0
